Year,Quarter,Month,Day,SmartStart ECD - FBProphet,SmartStart ECD - SS Targets
2026,Qtr 1,March,9,11833.63702823058,28788
2026,Qtr 1,March,10,11844.30634836213,28880
2026,Qtr 1,March,11,11852.63937975334,28897
2026,Qtr 1,March,12,11863.05512415531,28946
2026,Qtr 1,March,13,11871.91090542379,28954
2026,Qtr 1,March,14,11880.50196962004,28991
2026,Qtr 1,March,15,11888.28369366905,29069
2026,Qtr 1,March,16,11894.28834397208,29075
2026,Qtr 1,March,17,11904.0067435036,29077
2026,Qtr 1,March,18,11911.30605309921,29091
2026,Qtr 1,March,19,11920.62937371862,29101
2026,Qtr 1,March,20,11928.35943738478,29127
2026,Qtr 1,March,21,11935.81742917409,29128
2026,Qtr 1,March,22,11942.48440993451,
2026,Qtr 1,March,23,11947.41730461795,29185
2026,Qtr 1,March,24,11956.12983764863,29191
2026,Qtr 1,March,25,11962.50964265179,29262
2026,Qtr 1,March,26,11971.01727303177,29297
2026,Qtr 1,March,27,11978.04939831492,29334
2026,Qtr 1,March,28,11984.93724285204,29340
2026,Qtr 1,March,29,11991.16774737128,29349
2026,Qtr 1,March,30,11995.79942536618,29453
2026,Qtr 1,March,31,12004.34329892503,29458
2026,Qtr 2,April,1,12010.68014051741,29502
2026,Qtr 2,April,2,12019.2597424626,29528
2026,Qtr 2,April,3,12026.46449043349,29545
2026,Qtr 2,April,4,12033.60828550043,29573
2026,Qtr 2,April,5,12040.15827996237,29656
2026,Qtr 2,April,6,12045.15138102051,29687
2026,Qtr 2,April,7,12054.07588683312,29692
2026,Qtr 2,April,8,12060.78945987031,
2026,Qtr 2,April,9,12069.71913682253,29774
2026,Qtr 2,April,10,12077.22562874859,29818
2026,Qtr 2,April,11,12084.60293378757,29853
2026,Qtr 2,April,12,12091.30070665524,29855
2026,Qtr 2,April,13,12096.34131973927,29913
2026,Qtr 2,April,14,12105.20196345137,29917
2026,Qtr 2,April,15,12111.73297674089,30015
2026,Qtr 2,April,16,12120.35809629134,30053
2026,Qtr 2,April,17,12127.43887095436,30091
2026,Qtr 2,April,18,12134.27426042377,
2026,Qtr 2,April,19,12140.32286295315,30102
2026,Qtr 2,April,20,12144.61971139381,30150
2026,Qtr 2,April,21,12152.65799341645,30160
2026,Qtr 2,April,22,12158.30689851311,30206
2026,Qtr 2,April,23,12166.01129512542,30220
2026,Qtr 2,April,24,12172.15550195849,30241
2026,Qtr 2,April,25,12178.06219213649,30274
2026,Qtr 2,April,26,12183.21389621027,30284
2026,Qtr 2,April,27,12186.66906541241,30291
2026,Qtr 2,April,28,12193.94307338224,30316
2026,Qtr 2,April,29,12198.92538088322,30368
2026,Qtr 2,April,30,12206.0785876861,30445
2026,Qtr 2,May,1,12211.80165477742,30497
2026,Qtr 2,May,2,12217.42835234376,30515
2026,Qtr 2,May,3,12222.44841352337,30518
2026,Qtr 2,May,4,12225.92336606301,30548
2026,Qtr 2,May,5,12233.36742728209,30577
2026,Qtr 2,May,6,12238.6646902621,30628
2026,Qtr 2,May,7,12246.26832494231,30668
2026,Qtr 2,May,8,12252.56407291191,30690
2026,Qtr 2,May,9,12258.86908323174,30697
2026,Qtr 2,May,10,12264.65355765266,30724
2026,Qtr 2,May,11,12268.95716258509,30732
2026,Qtr 2,May,12,12277.27057572097,30768
2026,Qtr 2,May,13,12283.45337553401,30770
2026,Qtr 2,May,14,12291.93397604634,30839
2026,Qtr 2,May,15,12299.07386339916,30972
2026,Qtr 2,May,16,12306.16715901806,30973
2026,Qtr 2,May,17,12312.66295558768,31008
2026,Qtr 2,May,18,12317.58236209697,31157
2026,Qtr 2,May,19,12326.40060646083,31168
2026,Qtr 2,May,20,12332.96538683439,31186
2026,Qtr 2,May,21,12341.69715970576,
2026,Qtr 2,May,22,12348.95361024694,31200
2026,Qtr 2,May,23,12356.0293222415,31205
2026,Qtr 2,May,24,12362.3780901514,31220
2026,Qtr 2,May,25,12367.02980987176,31226
2026,Qtr 2,May,26,12375.47230090935,31358
2026,Qtr 2,May,27,12381.56925915667,31369
2026,Qtr 2,May,28,12389.76003999912,31393
2026,Qtr 2,May,29,12396.42353214193,31462
2026,Qtr 2,May,30,12402.87715720223,31529
2026,Qtr 2,May,31,12408.59845765049,31530
2026,Qtr 2,June,1,12412.64123137586,31561
2026,Qtr 2,June,2,12420.5165883937,31568
2026,Qtr 2,June,3,12426.11015202937,31604
2026,Qtr 2,June,4,12433.88112716438,31642
2026,Qtr 2,June,5,12440.22551778288,31651
2026,Qtr 2,June,6,12446.47454906043,31652
2026,Qtr 2,June,7,12452.11577451211,31763
2026,Qtr 2,June,8,12456.20884159952,31795
2026,Qtr 2,June,9,12464.26630317071,31797
2026,Qtr 2,June,10,12470.1707052871,31818
2026,Qtr 2,June,11,12478.37367834922,31825
2026,Qtr 2,June,12,12485.25931404635,31910
2026,Qtr 2,June,13,12492.14287959617,31914
2026,Qtr 2,June,14,12498.49234204826,31931
2026,Qtr 2,June,15,12503.34466455478,31951
2026,Qtr 2,June,16,12512.18724705808,31988
2026,Qtr 2,June,17,12518.87572402643,32084
2026,Qtr 2,June,18,12527.83382574501,32105
2026,Qtr 2,June,19,12535.41756339575,32108
2026,Qtr 2,June,20,12542.91476586319,32165
2026,Qtr 2,June,21,12549.76741696443,32206
2026,Qtr 2,June,22,12554.98873109052,32218
2026,Qtr 2,June,23,12564.04531665886,32219
2026,Qtr 2,June,24,12570.77561850366,32250
2026,Qtr 2,June,25,12579.59032639275,32286
2026,Qtr 2,June,26,12586.83699334513,32288
2026,Qtr 2,June,27,12593.79987838277,32296
2026,Qtr 2,June,28,12599.92245276897,32305
2026,Qtr 2,June,29,12604.22450202599,32321
2026,Qtr 2,June,30,12612.18417156901,32326
2026,Qtr 3,July,1,12617.65614971132,32353
2026,Qtr 3,July,2,12625.07168198288,32363
2026,Qtr 3,July,3,12630.80267113199,32369
2026,Qtr 3,July,4,12636.16089177846,32407
2026,Qtr 3,July,5,12640.61977633678,32421
2026,Qtr 3,July,6,12643.23072479571,32431
2026,Qtr 3,July,7,12649.5043086273,32488
2026,Qtr 3,July,8,12653.32758650952,32495
2026,Qtr 3,July,9,12659.16325053436,32516
2026,Qtr 3,July,10,12663.41288208173,32533
2026,Qtr 3,July,11,12667.41537049825,32565
2026,Qtr 3,July,12,12670.66797402501,32565
2026,Qtr 3,July,13,12672.24199637555,32576
2026,Qtr 3,July,14,12677.66346743218,32691
2026,Qtr 3,July,15,12680.83006078837,32702
2026,Qtr 3,July,16,12686.20997825856,32716
2026,Qtr 3,July,17,12690.20508805537,32735
2026,Qtr 3,July,18,12694.1493731398,32796
2026,Qtr 3,July,19,12697.53016830062,32872
2026,Qtr 3,July,20,12699.40415424402,32879
2026,Qtr 3,July,21,12705.27848795587,32937
2026,Qtr 3,July,22,12709.02828903768,32958
2026,Qtr 3,July,23,12715.09619566733,33028
2026,Qtr 3,July,24,12719.85625744811,33051
2026,Qtr 3,July,25,12724.61319981382,33067
2026,Qtr 3,July,26,12728.82451494122,33094
2026,Qtr 3,July,27,12731.51732276548,33112
2026,Qtr 3,July,28,12738.17035631292,33141
2026,Qtr 3,July,29,12742.63226637078,33142
2026,Qtr 3,July,30,12749.32193554717,33150
2026,Qtr 3,July,31,12754.59304715867,33158
2026,Qtr 3,August,1,12759.73392419125,33166
2026,Qtr 3,August,2,12764.19007683405,33213
2026,Qtr 3,August,3,12766.98138917634,33222
2026,Qtr 3,August,4,12773.58429010028,33315
2026,Qtr 3,August,5,12777.85009829496,
2026,Qtr 3,August,6,12784.20523058477,33344
2026,Qtr 3,August,7,12789.01552240273,33345
2026,Qtr 3,August,8,12793.58568320022,33361
2026,Qtr 3,August,9,12797.38133676441,33391
2026,Qtr 3,August,10,12799.44559209439,33393
2026,Qtr 3,August,11,12805.28050807269,33452
2026,Qtr 3,August,12,12808.76466267148,33502
2026,Qtr 3,August,13,12814.35253869696,33511
2026,Qtr 3,August,14,12818.4379990422,33531
2026,Qtr 3,August,15,12822.35289899987,33534
2026,Qtr 3,August,16,12825.58831026232,33558
2026,Qtr 3,August,17,12827.21032609087,33583
2026,Qtr 3,August,18,12832.74083320055,33584
2026,Qtr 3,August,19,12836.07448123664,33603
2026,Qtr 3,August,20,12841.67757922541,33611
2026,Qtr 3,August,21,12845.95120608449,33626
2026,Qtr 3,August,22,12850.22959318787,33638
2026,Qtr 3,August,23,12854.00126008479,33654
2026,Qtr 3,August,24,12856.32487517107,33663
2026,Qtr 3,August,25,12862.71022496027,33676
2026,Qtr 3,August,26,12867.03551677931,33680
2026,Qtr 3,August,27,12873.74673425167,33715
2026,Qtr 3,August,28,12879.22131896817,33723
2026,Qtr 3,August,29,12884.76721939752,33737
2026,Qtr 3,August,30,12889.84476843981,33758
2026,Qtr 3,August,31,12893.4833395565,33766
2026,Qtr 3,September,1,12901.1631417375,33769
2026,Qtr 3,September,2,12906.7333539128,33865
2026,Qtr 3,September,3,12914.61229383885,33877
2026,Qtr 3,September,4,12921.15187112727,33887
2026,Qtr 3,September,5,12927.63734303519,33914
2026,Qtr 3,September,6,12933.50981394438,33917
2026,Qtr 3,September,7,12937.78341054466,33921
2026,Qtr 3,September,8,12945.92747814438,33926
2026,Qtr 3,September,9,12951.78498738978,33955
2026,Qtr 3,September,10,12959.77283893692,33981
2026,Qtr 3,September,11,12966.24631230905,33994
2026,Qtr 3,September,12,12972.49867826903,34010
2026,Qtr 3,September,13,12977.98342045874,34018
2026,Qtr 3,September,14,12981.73100710822,34057
2026,Qtr 3,September,15,12989.23057071887,34064
2026,Qtr 3,September,16,12994.34770079892,34071
2026,Qtr 3,September,17,13001.5240558313,34078
2026,Qtr 3,September,18,13007.14106162328,34103
2026,Qtr 3,September,19,13012.5187379374,34171
2026,Qtr 3,September,20,13017.13712270516,34363
2026,Qtr 3,September,21,13020.05225845182,34409
2026,Qtr 3,September,22,13026.7771222282,34412
2026,Qtr 3,September,23,13031.19872638942,34422
2026,Qtr 3,September,24,13037.77711687008,34464
2026,Qtr 3,September,25,13042.90855417504,34512
2026,Qtr 3,September,26,13047.9239341192,34531
2026,Qtr 3,September,27,13052.30992936878,34537
2026,Qtr 3,September,28,13055.12482443385,34562
2026,Qtr 3,September,29,13061.87942946483,34638
2026,Qtr 3,September,30,13066.45430016948,34655
2026,Qtr 4,October,1,13073.29898640073,34671
2026,Qtr 4,October,2,13078.79558658806,34689
2026,Qtr 4,October,3,13084.25765329611,34718
2026,Qtr 4,October,4,13089.15191586693,34750
2026,Qtr 4,October,5,13092.51477480735,34778
2026,Qtr 4,October,6,13099.83393293777,34826
2026,Qtr 4,October,7,13104.96636854461,34857
2026,Qtr 4,October,8,13112.33834994062,34858
2026,Qtr 4,October,9,13118.309745083,34870
2026,Qtr 4,October,10,13124.17364834304,34879
2026,Qtr 4,October,11,13129.37876822288,34890
2026,Qtr 4,October,12,13132.94651021969,34891
2026,Qtr 4,October,13,13140.35310170672,34901
2026,Qtr 4,October,14,13145.44794879175,34924
2026,Qtr 4,October,15,13152.65391260252,34925
2026,Qtr 4,October,16,13158.33175038655,34925
2026,Qtr 4,October,17,13163.77973920177,35064
2026,Qtr 4,October,18,13168.45592575898,35096
2026,Qtr 4,October,19,13171.39494047706,35106
2026,Qtr 4,October,20,13178.08973046986,35180
2026,Qtr 4,October,21,13182.4094130338,35184
2026,Qtr 4,October,22,13188.7989521143,35186
2026,Qtr 4,October,23,13193.64292114154,35261
2026,Qtr 4,October,24,13198.26439045805,35288
2026,Qtr 4,October,25,13202.14640517882,35296
2026,Qtr 4,October,26,13204.34801499552,35314
2026,Qtr 4,October,27,13210.38523456452,35325
2026,Qtr 4,October,28,13214.14815972267,35361
2026,Qtr 4,October,29,13220.09996472787,35500
2026,Qtr 4,October,30,13224.64006499334,35524
2026,Qtr 4,October,31,13229.10250233946,35551
2026,Qtr 4,November,1,13232.97703455759,35560
2026,Qtr 4,November,2,13235.32490341517,35569
2026,Qtr 4,November,3,13241.65966863409,35573
2026,Qtr 4,November,4,13245.86433797255,35607
2026,Qtr 4,November,5,13252.39051932505,35680
2026,Qtr 4,November,6,13257.62187581995,35785
2026,Qtr 4,November,7,13262.87293332676,35794
2026,Qtr 4,November,8,13267.61071064183,35805
2026,Qtr 4,November,9,13270.87113136668,35836
2026,Qtr 4,November,10,13278.14058673798,35837
2026,Qtr 4,November,11,13283.27385863502,35868
2026,Qtr 4,November,12,13290.69410575001,35884
2026,Qtr 4,November,13,13296.75716961308,35899
2026,Qtr 4,November,14,13302.75122494972,35919
2026,Qtr 4,November,15,13308.11921978764,35940
2026,Qtr 4,November,16,13311.87604029132,35958
2026,Qtr 4,November,17,13319.49074707109,35987
2026,Qtr 4,November,18,13324.80507187283,36006
2026,Qtr 4,November,19,13332.23386010928,36041
2026,Qtr 4,November,20,13338.12970172298,36099
2026,Qtr 4,November,21,13343.78276440516,36100
2026,Qtr 4,November,22,13348.64326820593,36128
2026,Qtr 4,November,23,13351.73853440387,36132
2026,Qtr 4,November,24,13358.55495762204,36168
2026,Qtr 4,November,25,13362.95609663789,36188
2026,Qtr 4,November,26,13369.38258001474,36254
2026,Qtr 4,November,27,13374.2160835419,36328
2026,Qtr 4,November,28,13378.77841142626,36331
2026,Qtr 4,November,29,13382.55314110156,36346
2026,Qtr 4,November,30,13384.60178767163,36388
2026,Qtr 4,December,1,13390.44486177634,36468
2026,Qtr 4,December,2,13393.97904206892,36472
2026,Qtr 4,December,3,13399.67618437174,36484
2026,Qtr 4,December,4,13403.94644988447,36487
2026,Qtr 4,December,5,13408.13660848886,36501
2026,Qtr 4,December,6,13411.7509991319,36527
2026,Qtr 4,December,7,13413.8671227934,36529
2026,Qtr 4,December,8,13420.01625812217,36533
2026,Qtr 4,December,9,13424.10033355797,36551
2026,Qtr 4,December,10,13430.59078659743,36555
2026,Qtr 4,December,11,13435.89169688144,36564
2026,Qtr 4,December,12,13441.33824903455,36564
2026,Qtr 4,December,13,13446.41800270989,36566
2026,Qtr 4,December,14,13450.18693652805,36598
2026,Qtr 4,December,15,13458.15064314382,36609
2026,Qtr 4,December,16,13464.18189274057,36643
2026,Qtr 4,December,17,13472.72027590651,36787
2026,Qtr 4,December,18,13480.13619024499,36809
2026,Qtr 4,December,19,13487.73020235087,36845
2026,Qtr 4,December,20,13494.95523703405,36897
2026,Qtr 4,December,21,13500.83353437431,36928
2026,Qtr 4,December,22,13510.83872595673,36937
2026,Qtr 4,December,23,13518.81422267309,36946
2026,Qtr 4,December,24,13529.17360181623,37029
2026,Qtr 4,December,25,13538.2652369517,37073
2026,Qtr 4,December,26,13547.37218428916,37101
2026,Qtr 4,December,27,13555.93476300063,37116
2026,Qtr 4,December,28,13562.96775952246,37117
2026,Qtr 4,December,29,13573.94260083128,37177
2026,Qtr 4,December,30,13582.70568708636,37215
2026,Qtr 4,December,31,13593.67857378899,37240
2027,Qtr 1,January,1,13603.22225370577,37278
2027,Qtr 1,January,2,13612.63656317689,37341
2027,Qtr 1,January,3,13621.38216496482,37344
2027,Qtr 1,January,4,13628.49705576595,37353
2027,Qtr 1,January,5,13639.47796430413,37354
2027,Qtr 1,January,6,13648.19785355508,37355
2027,Qtr 1,January,7,13659.1052419588,37376
2027,Qtr 1,January,8,13668.58761939779,37403
2027,Qtr 1,January,9,13677.97000817182,37439
2027,Qtr 1,January,10,13686.73614606422,37449
2027,Qtr 1,January,11,13693.94426316369,37465
2027,Qtr 1,January,12,13705.10783981785,37503
2027,Qtr 1,January,13,13714.11257801658,37505
2027,Qtr 1,January,14,13725.41531655763,37592
2027,Qtr 1,January,15,13735.40717756634,37602
2027,Qtr 1,January,16,13745.41200235194,37625
2027,Qtr 1,January,17,13754.90755718431,37680
2027,Qtr 1,January,18,13762.94147978387,37727
2027,Qtr 1,January,19,13775.01234870199,37788
2027,Qtr 1,January,20,13784.98709851982,37833
2027,Qtr 1,January,21,13797.30049795754,37934
2027,Qtr 1,January,22,13808.31896170806,38052
2027,Qtr 1,January,23,13819.33973421726,38095
2027,Qtr 1,January,24,13829.81290381489,38148
2027,Qtr 1,January,25,13838.75819404175,38211
2027,Qtr 1,January,26,13851.64688934043,38242
2027,Qtr 1,January,27,13862.32009269787,38265
2027,Qtr 1,January,28,13875.18900740576,38271
2027,Qtr 1,January,29,13886.59948997034,38334
2027,Qtr 1,January,30,13897.83189044998,38366
2027,Qtr 1,January,31,13908.3236191612,38440
2027,Qtr 1,February,1,13917.08637018291,38444
2027,Qtr 1,February,2,13929.58834593557,38499
2027,Qtr 1,February,3,13939.67267143313,38510
2027,Qtr 1,February,4,13951.75768554154,38511
2027,Qtr 1,February,5,13962.20135574076,38523
2027,Qtr 1,February,6,13972.30083644183,38538
2027,Qtr 1,February,7,13981.51461776678,38559
2027,Qtr 1,February,8,13988.87920714578,38656
2027,Qtr 1,February,9,13999.89070353725,38678
2027,Qtr 1,February,10,14008.42247154536,38691
2027,Qtr 1,February,11,14018.92462404477,38722
2027,Qtr 1,February,12,14027.78758306018,38731
2027,Qtr 1,February,13,14036.34076349792,38786
2027,Qtr 1,February,14,14044.07385175991,38838
2027,Qtr 1,February,15,14050.05264656179,38873
2027,Qtr 1,February,16,14059.7998458444,38892
2027,Qtr 1,February,17,14067.21200955402,38925
2027,Qtr 1,February,18,14076.75842716617,38945
2027,Qtr 1,February,19,14084.84417714339,38982
2027,Qtr 1,February,20,14092.80843704286,39025
2027,Qtr 1,February,21,14100.14552669538,39034
2027,Qtr 1,February,22,14105.92065814443,39068
2027,Qtr 1,February,23,14115.65077840418,39071
2027,Qtr 1,February,24,14123.22173272946,39094
2027,Qtr 1,February,25,14133.08747101034,39126
2027,Qtr 1,February,26,14141.6335742337,39226
2027,Qtr 1,February,27,14150.17614580435,39237
2027,Qtr 1,February,28,14158.18353296332,39247
2027,Qtr 1,March,1,14164.69283206237,39303
2027,Qtr 1,March,2,14175.19154166479,39334
2027,Qtr 1,March,3,14183.53556757171,39341
2027,Qtr 1,March,4,14194.14927798195,39362
2027,Qtr 1,March,5,14203.38986122717,39370
2027,Qtr 1,March,6,14212.54700699606,39458
2027,Qtr 1,March,7,14221.06535372489,39493
2027,Qtr 1,March,8,14227.96163532531,39624
2027,Qtr 1,March,9,14238.70687320161,39654
2027,Qtr 1,March,10,14247.14480272554,39697
2027,Qtr 1,March,11,14257.69222095768,39744
2027,Qtr 1,March,12,14266.70350047344,39747
2027,Qtr 1,March,13,14275.47028666344,39756
2027,Qtr 1,March,14,14283.44382177022,39807
2027,Qtr 1,March,15,14289.65183351023,39823
2027,Qtr 1,March,16,14299.58034285003,39849
2027,Qtr 1,March,17,14307.09159238761,39852
2027,Qtr 1,March,18,14316.62379770077,39875
2027,Qtr 1,March,19,14324.55498490682,39900
2027,Qtr 1,March,20,14332.2019524485,39902
2027,Qtr 1,March,21,14339.04182265058,39951
2027,Qtr 1,March,22,14344.12814414929,39983
2027,Qtr 1,March,23,14352.97192329195,40013
2027,Qtr 1,March,24,14359.4588090642,40079
2027,Qtr 1,March,25,14368.0481559043,40157
2027,Qtr 1,March,26,14375.13624788904,40181
2027,Qtr 1,March,27,14382.0547401933,40189
2027,Qtr 1,March,28,14388.29179837895,40210
2027,Qtr 1,March,29,14392.90790831349,40254
2027,Qtr 1,March,30,14401.41674286625,40356
2027,Qtr 1,March,31,14407.70231411507,40406
2027,Qtr 2,April,1,14416.21813561302,40424
2027,Qtr 2,April,2,14423.35067441464,40453
2027,Qtr 2,April,3,14430.41814113012,40471
2027,Qtr 2,April,4,14436.89208732368,40527
2027,Qtr 2,April,5,14441.81376856102,40530
2027,Qtr 2,April,6,14450.67564194725,40560
2027,Qtr 2,April,7,14457.33920729969,
2027,Qtr 2,April,8,14466.23489523134,40598
2027,Qtr 2,April,9,14473.72625952822,40660
2027,Qtr 2,April,10,14481.10949940683,40661
2027,Qtr 2,April,11,14487.83575860191,40664
2027,Qtr 2,April,12,14492.92813821391,40732
2027,Qtr 2,April,13,14501.86377241324,40833
2027,Qtr 2,April,14,14508.49215862526,40839
2027,Qtr 2,April,15,14517.23543069768,40872
2027,Qtr 2,April,16,14524.45282084738,40887
2027,Qtr 2,April,17,14531.4403279169,40892
2027,Qtr 2,April,18,14537.65303460393,40937
2027,Qtr 2,April,19,14542.12201019661,40937
2027,Qtr 2,April,20,14550.33615141384,40956
2027,Qtr 2,April,21,14556.16016026273,41001
2027,Qtr 2,April,22,14564.0343582652,41009
2027,Qtr 2,April,23,14570.33859693078,41093
2027,Qtr 2,April,24,14576.39129888773,41094
2027,Qtr 2,April,25,14581.67109150532,41210
2027,Qtr 2,April,26,14585.23299041799,41224
2027,Qtr 2,April,27,14592.58950750242,41237
2027,Qtr 2,April,28,14597.62790458291,
2027,Qtr 2,April,29,14604.80931431375,
2027,Qtr 2,April,30,14610.5320092787,41303
2027,Qtr 2,May,1,14616.12987330783,41345
2027,Qtr 2,May,2,14621.09355426659,41347
2027,Qtr 2,May,3,14624.48627045491,41369
2027,Qtr 2,May,4,14631.82465675497,41371
2027,Qtr 2,May,5,14636.99587989737,41393
2027,Qtr 2,May,6,14644.45674865104,41429
2027,Qtr 2,May,7,14650.59710045952,41441
2027,Qtr 2,May,8,14656.7385151166,41491
2027,Qtr 2,May,9,14662.35582753732,41534
2027,Qtr 2,May,10,14666.49340098598,41554
2027,Qtr 2,May,11,14674.64653286792,41568
2027,Qtr 2,May,12,14680.67920558764,41584
2027,Qtr 2,May,13,14689.02388908041,41615
2027,Qtr 2,May,14,14696.04565558949,41647
2027,Qtr 2,May,15,14703.04163520714,41671
2027,Qtr 2,May,16,14709.4632617014,41676
2027,Qtr 2,May,17,14714.33324767739,41753
2027,Qtr 2,May,18,14723.12763976015,41780
2027,Qtr 2,May,19,14729.6941464241,41799
2027,Qtr 2,May,20,14738.45242734388,41800
2027,Qtr 2,May,21,14745.75858978969,41812
2027,Qtr 2,May,22,14752.90490868033,41829
2027,Qtr 2,May,23,14759.34221142153,41881
2027,Qtr 2,May,24,14764.09686195471,41985
2027,Qtr 2,May,25,14772.65269400145,42066
2027,Qtr 2,May,26,14778.8690893791,42088
2027,Qtr 2,May,27,14787.18089737882,42114
2027,Qtr 2,May,28,14793.96245150945,42123
2027,Qtr 2,May,29,14800.52671435125,42184
