Year,Quarter,Month,Day,ECD Centre - FBProphet,ECD Centre - SS Targets
2026,Qtr 3,September,10,27294.25975364443,74996
2026,Qtr 3,September,11,27306.91203404802,75231
2026,Qtr 3,September,12,27318.46414870565,75414
2026,Qtr 3,September,13,27329.56809764904,75475
2026,Qtr 3,September,14,27333.18318001172,75666
2026,Qtr 3,September,15,27346.81844637258,75757
2026,Qtr 3,September,16,27356.51409019939,75787
2026,Qtr 3,September,17,27370.02485971418,75898
2026,Qtr 3,September,18,27381.55078254448,76268
2026,Qtr 3,September,19,27391.94383560822,76380
2026,Qtr 3,September,20,27401.88636089597,76438
2026,Qtr 3,September,21,27404.36857174861,76472
2026,Qtr 3,September,22,27416.92999772204,76694
2026,Qtr 3,September,23,27425.63987928023,76871
2026,Qtr 3,September,24,27438.27962519776,77046
2026,Qtr 3,September,25,27449.07265534639,77196
2026,Qtr 3,September,26,27458.8902894383,77686
2026,Qtr 3,September,27,27468.42950745676,77733
2026,Qtr 3,September,28,27470.68994760088,77874
2026,Qtr 3,September,29,27483.21500655918,77960
2026,Qtr 3,September,30,27492.07206504356,78043
2026,Qtr 4,October,1,27505.03495773984,78357
2026,Qtr 4,October,2,27516.31401099964,78528
2026,Qtr 4,October,3,27526.76230382345,78552
2026,Qtr 4,October,4,27537.05396730268,78713
2026,Qtr 4,October,5,27540.16187253929,78757
2026,Qtr 4,October,6,27553.59955126679,79358
2026,Qtr 4,October,7,27563.40234733355,79383
2026,Qtr 4,October,8,27577.3108899947,79472
2026,Qtr 4,October,9,27589.50218152843,79598
2026,Qtr 4,October,10,27600.79692225048,79601
2026,Qtr 4,October,11,27611.83885493022,79688
2026,Qtr 4,October,12,27615.5734457876,79912
2026,Qtr 4,October,13,27629.49071478081,79938
2026,Qtr 4,October,14,27639.60718413235,79980
2026,Qtr 4,October,15,27653.65001003013,80003
2026,Qtr 4,October,16,27665.7885680313,80015
2026,Qtr 4,October,17,27676.84209797456,80151
2026,Qtr 4,October,18,27687.4591784186,80329
2026,Qtr 4,October,19,27690.59634148738,80370
2026,Qtr 4,October,20,27703.76064046202,81025
2026,Qtr 4,October,21,27712.99114468342,81229
2026,Qtr 4,October,22,27726.04243819097,81540
2026,Qtr 4,October,23,27737.11540969069,81570
2026,Qtr 4,October,24,27747.06396183894,81596
2026,Qtr 4,October,25,27756.57343653499,81748
2026,Qtr 4,October,26,27758.63809751763,81756
2026,Qtr 4,October,27,27770.80251588324,81845
2026,Qtr 4,October,28,27779.14186826446,81908
2026,Qtr 4,October,29,27791.44426013845,82002
2026,Qtr 4,October,30,27801.94039770486,82224
2026,Qtr 4,October,31,27811.50927090514,82367
2026,Qtr 4,November,1,27820.85567656352,82564
2026,Qtr 4,November,2,27822.98695195654,82625
2026,Qtr 4,November,3,27835.45378927562,82790
2026,Qtr 4,November,4,27844.33016063352,82937
2026,Qtr 4,November,5,27857.39548042454,82960
2026,Qtr 4,November,6,27868.86433677344,83201
2026,Qtr 4,November,7,27879.59245659235,83201
2026,Qtr 4,November,8,27890.25472870565,83226
2026,Qtr 4,November,9,27893.82264443038,83330
2026,Qtr 4,November,10,27907.80600901389,83625
2026,Qtr 4,November,11,27918.23393080741,83653
2026,Qtr 4,November,12,27932.83818710906,83776
2026,Qtr 4,November,13,27945.78426618668,83820
2026,Qtr 4,November,14,27957.87871431366,83982
2026,Qtr 4,November,15,27969.74857412351,84198
2026,Qtr 4,November,16,27974.32023412025,84325
2026,Qtr 4,November,17,27989.06250291594,84462
2026,Qtr 4,November,18,27999.96887610053,84485
2026,Qtr 4,November,19,28014.74205767267,84548
2026,Qtr 4,November,20,28027.52600157768,84629
2026,Qtr 4,November,21,28039.11407224313,84927
2026,Qtr 4,November,22,28050.12908537815,84956
2026,Qtr 4,November,23,28053.50252947585,85153
2026,Qtr 4,November,24,28066.71776842222,85170
2026,Qtr 4,November,25,28075.79218658868,85251
2026,Qtr 4,November,26,28088.46133867507,85314
2026,Qtr 4,November,27,28098.91037708418,85396
2026,Qtr 4,November,28,28107.98136968747,85423
2026,Qtr 4,November,29,28116.35228959679,85509
2026,Qtr 4,November,30,28117.01500357283,85535
2026,Qtr 4,December,1,28127.51709080689,85746
2026,Qtr 4,December,2,28133.9424890769,85905
2026,Qtr 4,December,3,28144.09406948617,85906
2026,Qtr 4,December,4,28152.22345375704,86026
2026,Qtr 4,December,5,28159.23672924479,86174
2026,Qtr 4,December,6,28165.87188553825,86285
2026,Qtr 4,December,7,28165.17534030796,86420
2026,Qtr 4,December,8,28174.7424248096,86424
2026,Qtr 4,December,9,28180.69686128668,86522
2026,Qtr 4,December,10,28190.87236431807,86535
2026,Qtr 4,December,11,28199.54170566324,86705
2026,Qtr 4,December,12,28207.62191738832,86706
2026,Qtr 4,December,13,28215.85147025564,86711
2026,Qtr 4,December,14,28217.26680129704,86780
2026,Qtr 4,December,15,28229.44306021923,87002
2026,Qtr 4,December,16,28238.4740991354,87007
2026,Qtr 4,December,17,28252.15482316486,87099
2026,Qtr 4,December,18,28264.71122060596,87155
2026,Qtr 4,December,19,28277.00672087494,87323
2026,Qtr 4,December,20,28289.72068560961,87544
2026,Qtr 4,December,21,28295.82637117776,87554
2026,Qtr 4,December,22,28312.83319346123,87607
2026,Qtr 4,December,23,28326.76827862892,87770
2026,Qtr 4,December,24,28345.36037579129,87984
2026,Qtr 4,December,25,28362.77140888912,88033
2026,Qtr 4,December,26,28379.80427609596,88195
2026,Qtr 4,December,27,28397.08266476601,88452
2026,Qtr 4,December,28,28407.53018636494,88536
2026,Qtr 4,December,29,28428.61363293981,88545
2026,Qtr 4,December,30,28446.32531479988,88743
2026,Qtr 4,December,31,28468.36753716549,88820
2027,Qtr 1,January,1,28488.88448137176,88973
2027,Qtr 1,January,2,28508.67009378972,89092
2027,Qtr 1,January,3,28528.34775211573,89406
2027,Qtr 1,January,4,28540.84902172005,89412
2027,Qtr 1,January,5,28563.65631820616,89544
2027,Qtr 1,January,6,28582.78445631702,89551
2027,Qtr 1,January,7,28605.96416864837,89873
2027,Qtr 1,January,8,28627.37288991053,89926
2027,Qtr 1,January,9,28647.84144361058,89965
2027,Qtr 1,January,10,28668.03243706722,89979
2027,Qtr 1,January,11,28680.91771520107,90032
2027,Qtr 1,January,12,28704.01972739353,90103
2027,Qtr 1,January,13,28723.39182498011,90173
2027,Qtr 1,January,14,28746.80060848178,90268
2027,Qtr 1,January,15,28768.45565316111,90586
2027,Qtr 1,January,16,28789.21527889548,90700
2027,Qtr 1,January,17,28809.7641948684,91006
2027,Qtr 1,January,18,28823.09038890435,91373
2027,Qtr 1,January,19,28846.72612940638,91420
2027,Qtr 1,January,20,28866.72810506453,91430
2027,Qtr 1,January,21,28890.85982281646,91470
2027,Qtr 1,January,22,28913.32158781814,91515
2027,Qtr 1,January,23,28934.95672058492,91617
2027,Qtr 1,January,24,28956.42982534422,91746
2027,Qtr 1,January,25,28970.70445787831,91818
2027,Qtr 1,January,26,28995.28503486647,92239
2027,Qtr 1,January,27,29016.1979803533,92378
2027,Qtr 1,January,28,29041.17519760038,92611
2027,Qtr 1,January,29,29064.38515615908,92611
2027,Qtr 1,January,30,29086.64021473075,92800
2027,Qtr 1,January,31,29108.57595963179,92841
2027,Qtr 1,February,1,29123.12987430762,93166
2027,Qtr 1,February,2,29147.7841514339,93515
2027,Qtr 1,February,3,29168.54761602192,93607
2027,Qtr 1,February,4,29193.13982462888,93699
2027,Qtr 1,February,5,29215.72261207805,94010
2027,Qtr 1,February,6,29237.10769306673,94027
2027,Qtr 1,February,7,29257.93609089964,94349
2027,Qtr 1,February,8,29271.15670701414,94417
2027,Qtr 1,February,9,29294.2688468763,94673
2027,Qtr 1,February,10,29313.30368036975,94770
2027,Qtr 1,February,11,29336.00771682081,94976
2027,Qtr 1,February,12,29356.57358596072,94985
2027,Qtr 1,February,13,29375.84675632656,95032
2027,Qtr 1,February,14,29394.50399093516,95229
2027,Qtr 1,February,15,29405.53088411792,95249
2027,Qtr 1,February,16,29426.46332700893,95263
2027,Qtr 1,February,17,29443.36791244391,95744
2027,Qtr 1,February,18,29464.02439177543,95779
2027,Qtr 1,February,19,29482.6555060139,95815
2027,Qtr 1,February,20,29500.13285171286,95819
2027,Qtr 1,February,21,29517.15460729017,95919
2027,Qtr 1,February,22,29526.72248569127,95941
2027,Qtr 1,February,23,29546.38277841767,95995
2027,Qtr 1,February,24,29562.20651419667,96002
2027,Qtr 1,February,25,29581.97185194197,96043
2027,Qtr 1,February,26,29599.89403198132,96044
2027,Qtr 1,February,27,29616.83154192581,96076
2027,Qtr 1,February,28,29633.46431335159,96093
2027,Qtr 1,March,1,29642.77130050807,96152
2027,Qtr 1,March,2,29662.27228666424,96197
2027,Qtr 1,March,3,29678.00891783796,96457
2027,Qtr 1,March,4,29697.72805662944,96476
2027,Qtr 1,March,5,29715.61275062826,96681
2027,Qtr 1,March,6,29732.48944058496,96717
2027,Qtr 1,March,7,29749.00719260391,97089
2027,Qtr 1,March,8,29758.11627389452,97628
2027,Qtr 1,March,9,29777.31088721252,97666
2027,Qtr 1,March,10,29792.6110353765,97707
2027,Qtr 1,March,11,29811.74658319511,97742
2027,Qtr 1,March,12,29828.8887896326,97821
2027,Qtr 1,March,13,29844.85791815451,97862
2027,Qtr 1,March,14,29860.30269717528,97871
2027,Qtr 1,March,15,29868.1789430923,97875
2027,Qtr 1,March,16,29885.99215948196,98047
2027,Qtr 1,March,17,29899.7790878232,98200
2027,Qtr 1,March,18,29917.29128648342,98247
2027,Qtr 1,March,19,29932.72602532479,98346
2027,Qtr 1,March,20,29946.9331230945,98395
2027,Qtr 1,March,21,29960.5935228541,98621
2027,Qtr 1,March,22,29966.69694467158,98715
2027,Qtr 1,March,23,29982.7834584896,98755
2027,Qtr 1,March,24,29994.92398358788,98858
2027,Qtr 1,March,25,30010.90282320443,98955
2027,Qtr 1,March,26,30024.94755332113,99118
2027,Qtr 1,March,27,30037.93492328837,99125
2027,Qtr 1,March,28,30050.5685919986,99319
2027,Qtr 1,March,29,30055.85606437282,99440
2027,Qtr 1,March,30,30071.34969292827,99477
2027,Qtr 1,March,31,30083.12676835676,99583
2027,Qtr 2,April,1,30098.97182031441,99650
2027,Qtr 2,April,2,30113.10645480893,99748
2027,Qtr 2,April,3,30126.3953877581,99871
2027,Qtr 2,April,4,30139.52449478728,99875
2027,Qtr 2,April,5,30145.47823295233,100193
2027,Qtr 2,April,6,30161.78128491488,100223
2027,Qtr 2,April,7,30174.47943051618,
2027,Qtr 2,April,8,30191.32274379738,100802
2027,Qtr 2,April,9,30206.49641521824,100820
2027,Qtr 2,April,10,30220.82782933498,100975
2027,Qtr 2,April,11,30234.96568688882,101021
2027,Qtr 2,April,12,30241.85849500894,101090
2027,Qtr 2,April,13,30258.99724416482,101259
2027,Qtr 2,April,14,30272.39724597422,101304
2027,Qtr 2,April,15,30289.78220105052,101412
2027,Qtr 2,April,16,30305.31577062495,101525
2027,Qtr 2,April,17,30319.80925981586,101568
2027,Qtr 2,April,18,30333.90118341471,101646
2027,Qtr 2,April,19,30340.53602466023,101833
2027,Qtr 2,April,20,30357.20699765717,101993
2027,Qtr 2,April,21,30369.93778506372,102005
2027,Qtr 2,April,22,30386.46632332494,102106
2027,Qtr 2,April,23,30400.97591776837,102187
2027,Qtr 2,April,24,30414.30230925068,102690
2027,Qtr 2,April,25,30427.11248186345,103043
2027,Qtr 2,April,26,30432.38254507853,103104
2027,Qtr 2,April,27,30447.63952748028,103263
2027,Qtr 2,April,28,30458.94208299117,
2027,Qtr 2,April,29,30474.06321306194,
2027,Qtr 2,April,30,30487.22031931391,103733
2027,Qtr 2,May,1,30499.28124050053,103887
2027,Qtr 2,May,2,30510.94209451591,104064
2027,Qtr 2,May,3,30515.20428814738,104319
2027,Qtr 2,May,4,30529.6155582488,104324
2027,Qtr 2,May,5,30540.25006817758,104405
2027,Qtr 2,May,6,30554.89068161449,104407
2027,Qtr 2,May,7,30567.75874204115,104423
2027,Qtr 2,May,8,30579.72002024463,104481
2027,Qtr 2,May,9,30591.46265352674,104545
2027,Qtr 2,May,10,30595.97443660986,104709
2027,Qtr 2,May,11,30610.78431962399,104710
2027,Qtr 2,May,12,30621.94312337548,104775
2027,Qtr 2,May,13,30637.20657541859,104961
2027,Qtr 2,May,14,30650.7659721983,104966
2027,Qtr 2,May,15,30663.45510289947,105024
2027,Qtr 2,May,16,30675.92922900838,105118
2027,Qtr 2,May,17,30681.14344785647,105226
2027,Qtr 2,May,18,30696.59526270337,105238
2027,Qtr 2,May,19,30708.30633661062,105347
2027,Qtr 2,May,20,30724.00650154727,105636
2027,Qtr 2,May,21,30737.86529775149,105716
2027,Qtr 2,May,22,30750.69965148972,105767
2027,Qtr 2,May,23,30763.15346131432,106027
2027,Qtr 2,May,24,30768.17640150261,106122
2027,Qtr 2,May,25,30783.26675057426,106165
2027,Qtr 2,May,26,30794.45321286283,106214
2027,Qtr 2,May,27,30809.47880099693,106284
2027,Qtr 2,May,28,30822.53205655091,106299
2027,Qtr 2,May,29,30834.45422502583,106332
2027,Qtr 2,May,30,30845.9181688538,106350
2027,Qtr 2,May,31,30849.90634589541,106434
