Year,Quarter,Month,Day,Playgroup - FBProphet,Playgroup - SS Targets
2023,Qtr 1,February,24,29720.49482655557,17507
2023,Qtr 1,February,25,29770.08874403873,17507
2023,Qtr 1,February,26,29818.83876730602,17508
2023,Qtr 1,February,27,29856.41062622757,17510
2023,Qtr 1,February,28,29922.22985387427,17511
2023,Qtr 1,March,1,29974.28122429707,17513
2023,Qtr 1,March,2,30035.44212247834,17514
2023,Qtr 1,March,3,30095.68047302357,17514
2023,Qtr 1,March,4,30145.04489148259,17515
2023,Qtr 1,March,5,30193.21831535436,17517
2023,Qtr 1,March,6,30229.81220137908,17518
2023,Qtr 1,March,7,30294.20869652781,17518
2023,Qtr 1,March,8,30344.36149727676,17519
2023,Qtr 1,March,9,30403.13028792079,17519
2023,Qtr 1,March,10,30460.47934968166,17519
2023,Qtr 1,March,11,30506.46798101046,17519
2023,Qtr 1,March,12,30550.80397476417,17521
2023,Qtr 1,March,13,30583.13724001396,17521
2023,Qtr 1,March,14,30642.90098963681,17522
2023,Qtr 1,March,15,30688.11123427519,17524
2023,Qtr 1,March,16,30741.69951097684,17524
2023,Qtr 1,March,17,30793.70948634361,17526
2023,Qtr 1,March,18,30834.28513181222,17527
2023,Qtr 1,March,19,30873.22178147001,17529
2023,Qtr 1,March,20,30900.25723051167,17534
2023,Qtr 1,March,21,30954.91036939924,17535
2023,Qtr 1,March,22,30995.27816961107,17536
2023,Qtr 1,March,23,31044.36602375498,17538
2023,Qtr 1,March,24,31092.28215128344,17538
2023,Qtr 1,March,25,31129.22383365647,17540
2023,Qtr 1,March,26,31165.02684839546,17542
2023,Qtr 1,March,27,31189.45531020859,17545
2023,Qtr 1,March,28,31242.03945382193,17547
2023,Qtr 1,March,29,31280.87220224878,17549
2023,Qtr 1,March,30,31328.93953850426,17549
2023,Qtr 1,March,31,31376.3153941067,17549
2023,Qtr 2,April,1,31413.1488070532,17549
2023,Qtr 2,April,2,31449.2146945608,17551
2023,Qtr 2,April,3,31474.20541224196,17553
2023,Qtr 2,April,4,31527.57058650949,17553
2023,Qtr 2,April,5,31567.31600611186,17554
2023,Qtr 2,April,6,31616.33652465113,17555
2023,Qtr 2,April,7,31664.61361484214,17555
2023,Qtr 2,April,8,31702.20525030096,17556
2023,Qtr 2,April,9,31738.79938116857,17556
2023,Qtr 2,April,10,31764.00809648519,17557
2023,Qtr 2,April,11,31817.20988388888,17558
2023,Qtr 2,April,12,31856.3507011019,17560
2023,Qtr 2,April,13,31904.27874651037,17560
2023,Qtr 2,April,14,31950.94351385583,17560
2023,Qtr 2,April,15,31986.38676155627,17562
2023,Qtr 2,April,16,32020.29662952273,17562
2023,Qtr 2,April,17,32042.30197579206,17562
2023,Qtr 2,April,18,32091.8143364439,17562
2023,Qtr 2,April,19,32126.82822989648,17563
2023,Qtr 2,April,20,32170.25471309836,17563
2023,Qtr 2,April,21,32212.11880787604,17564
2023,Qtr 2,April,22,32242.5484732843,17566
2023,Qtr 2,April,23,32271.3264129512,17570
2023,Qtr 2,April,24,32288.18185504454,17572
2023,Qtr 2,April,25,32332.62978092919,17572
2023,Qtr 2,April,26,32362.7684013963,17575
2023,Qtr 2,April,27,32401.60986869912,17576
2023,Qtr 2,April,28,32439.27492394612,17577
2023,Qtr 2,April,29,32465.979235194,17579
2023,Qtr 2,April,30,32491.58279060855,17580
2023,Qtr 2,May,1,32505.879553373,17580
2023,Qtr 2,May,2,32548.43491511675,17580
2023,Qtr 2,May,3,32577.38179732458,17581
2023,Qtr 2,May,4,32615.75042792746,17582
2023,Qtr 2,May,5,32653.66251883731,17587
2023,Qtr 2,May,6,32681.31761245253,17590
2023,Qtr 2,May,7,32708.54296029034,17591
2023,Qtr 2,May,8,32725.08412534623,17592
2023,Qtr 2,May,9,32770.44381645752,17594
2023,Qtr 2,May,10,32802.67976305311,17596
2023,Qtr 2,May,11,32844.73660504453,17597
2023,Qtr 2,May,12,32886.64246134913,17598
2023,Qtr 2,May,13,32918.49787481902,17598
2023,Qtr 2,May,14,32950.02842056209,17600
2023,Qtr 2,May,15,32970.87808942595,17601
2023,Qtr 2,May,16,33020.45087378511,17603
2023,Qtr 2,May,17,33056.71128397078,17603
2023,Qtr 2,May,18,33102.51869351075,17604
2023,Qtr 2,May,19,33147.82610580699,17604
2023,Qtr 2,May,20,33182.67097697398,17604
2023,Qtr 2,May,21,33216.72932845294,17604
2023,Qtr 2,May,22,33239.61021905802,17608
2023,Qtr 2,May,23,33290.69797397253,17608
2023,Qtr 2,May,24,33327.95288278259,17611
2023,Qtr 2,May,25,33374.24526230135,17612
2023,Qtr 2,May,26,33419.55348829693,17613
2023,Qtr 2,May,27,33453.95365587999,17617
2023,Qtr 2,May,28,33487.1721399861,17619
2023,Qtr 2,May,29,33508.87817507562,17619
2023,Qtr 2,May,30,33558.52391119414,17621
2023,Qtr 2,May,31,33594.14272646807,17622
2023,Qtr 2,June,1,33638.68076609138,17624
2023,Qtr 2,June,2,33682.1923902991,17625
2023,Qtr 2,June,3,33714.82727118028,17627
2023,Qtr 2,June,4,33746.38048916216,17628
2023,Qtr 2,June,5,33766.58282458277,17633
2023,Qtr 2,June,6,33814.93877238066,17639
2023,Qtr 2,June,7,33849.52312329872,17640
2023,Qtr 2,June,8,33893.31113549118,17640
2023,Qtr 2,June,9,33936.37302172583,17640
2023,Qtr 2,June,10,33968.86052227951,17642
2023,Qtr 2,June,11,34000.55693120979,17642
2023,Qtr 2,June,12,34021.16777433237,17644
2023,Qtr 2,June,13,34070.15965578546,17644
2023,Qtr 2,June,14,34105.55809166568,17646
2023,Qtr 2,June,15,34150.27931666562,17646
2023,Qtr 2,June,16,34194.32673900482,17648
2023,Qtr 2,June,17,34227.77975338806,17649
2023,Qtr 2,June,18,34260.34621063463,17652
2023,Qtr 2,June,19,34281.65566666189,17652
2023,Qtr 2,June,20,34331.10084771373,17653
2023,Qtr 2,June,21,34366.63806839854,17654
2023,Qtr 2,June,22,34411.12150709215,17655
2023,Qtr 2,June,23,34454.50193564461,17656
2023,Qtr 2,June,24,34486.81754018494,17656
2023,Qtr 2,June,25,34517.74806638717,17657
2023,Qtr 2,June,26,34536.90935628354,17659
2023,Qtr 2,June,27,34583.69566934612,17660
2023,Qtr 2,June,28,34616.08049307296,17662
2023,Qtr 2,June,29,34656.95073017831,17663
2023,Qtr 2,June,30,34696.3048563714,17663
2023,Qtr 3,July,1,34724.24269725395,17706
2023,Qtr 3,July,2,34750.51808388673,17988
2023,Qtr 3,July,3,34764.83149406543,17990
2023,Qtr 3,July,4,34806.67012466103,18066
2023,Qtr 3,July,5,34834.10616408881,18082
2023,Qtr 3,July,6,34870.1282252087,18104
2023,Qtr 3,July,7,34904.83661310149,18128
2023,Qtr 3,July,8,34928.43016162439,18247
2023,Qtr 3,July,9,34950.75598607407,18391
2023,Qtr 3,July,10,34961.59934658164,18547
2023,Qtr 3,July,11,35000.52115237432,18687
2023,Qtr 3,July,12,35025.65395540001,18691
2023,Qtr 3,July,13,35060.03146528915,18692
2023,Qtr 3,July,14,35093.78232182135,18793
2023,Qtr 3,July,15,35117.11590865028,18884
2023,Qtr 3,July,16,35139.87159201473,18994
2023,Qtr 3,July,17,35151.8086008086,19061
2023,Qtr 3,July,18,35192.44408446714,19087
2023,Qtr 3,July,19,35219.85018773261,19209
2023,Qtr 3,July,20,35256.98514921709,19217
2023,Qtr 3,July,21,35293.88911983788,19343
2023,Qtr 3,July,22,35320.67243078845,19348
2023,Qtr 3,July,23,35347.06762813222,19383
2023,Qtr 3,July,24,35362.72241303293,19403
2023,Qtr 3,July,25,35407.04093815642,19419
2023,Qtr 3,July,26,35437.98420723809,19460
2023,Qtr 3,July,27,35478.40448914556,19479
2023,Qtr 3,July,28,35518.24434613381,19491
2023,Qtr 3,July,29,35547.52791158195,19493
2023,Qtr 3,July,30,35575.91564466628,19551
2023,Qtr 3,July,31,35592.9996187313,19632
2023,Qtr 3,August,1,35638.1467214497,19839
2023,Qtr 3,August,2,35669.30045330829,19862
2023,Qtr 3,August,3,35709.31618911482,19865
2023,Qtr 3,August,4,35748.16047087309,19869
2023,Qtr 3,August,5,35775.90195227407,19874
2023,Qtr 3,August,6,35802.26522410047,19879
2023,Qtr 3,August,7,35816.92459611261,19934
2023,Qtr 3,August,8,35859.34524888967,19950
2023,Qtr 3,August,9,35887.58249324581,20088
2023,Qtr 3,August,10,35924.61406737467,20096
2023,Qtr 3,August,11,35960.53611816249,20129
2023,Qtr 3,August,12,35985.55057553177,20144
2023,Qtr 3,August,13,36009.51524582197,20303
2023,Qtr 3,August,14,36022.23380191494,20366
2023,Qtr 3,August,15,36063.29318830931,20391
2023,Qtr 3,August,16,36090.85928316065,20425
2023,Qtr 3,August,17,36128.00584857109,20496
2023,Qtr 3,August,18,36164.90751058132,20544
2023,Qtr 3,August,19,36191.82456392008,20562
2023,Qtr 3,August,20,36218.65100243752,20631
2023,Qtr 3,August,21,36235.20301441853,20638
2023,Qtr 3,August,22,36281.05550725377,20753
2023,Qtr 3,August,23,36314.33753317518,20769
2023,Qtr 3,August,24,36358.06165954613,20829
2023,Qtr 3,August,25,36402.3180194552,21162
2023,Qtr 3,August,26,36437.26081414331,21295
2023,Qtr 3,August,27,36472.65862741753,21486
2023,Qtr 3,August,28,36498.1857342932,21510
2023,Qtr 3,August,29,36553.26189672422,21529
2023,Qtr 3,August,30,36595.85143377613,21655
2023,Qtr 3,August,31,36648.79651493872,21664
2023,Qtr 3,September,1,36702.01530967178,21715
2023,Qtr 3,September,2,36745.49265701124,21833
2023,Qtr 3,September,3,36788.83450558433,21992
2023,Qtr 3,September,4,36821.56319738592,22000
2023,Qtr 3,September,5,36882.96098318828,22060
2023,Qtr 3,September,6,36930.87245873814,22168
2023,Qtr 3,September,7,36988.04078171119,22344
2023,Qtr 3,September,8,37044.3082257063,22434
2023,Qtr 3,September,9,37089.60867229323,22524
2023,Qtr 3,September,10,37133.52324436887,22526
2023,Qtr 3,September,11,37165.57612405759,22585
2023,Qtr 3,September,12,37225.07793069056,22588
2023,Qtr 3,September,13,37269.92735375599,
2023,Qtr 3,September,14,37322.94592440521,22630
2023,Qtr 3,September,15,37374.07652258421,22809
2023,Qtr 3,September,16,37413.37327759633,22834
2023,Qtr 3,September,17,37450.55413652522,22866
2023,Qtr 3,September,18,37475.29322730573,22869
2023,Qtr 3,September,19,37527.06048555174,23025
2023,Qtr 3,September,20,37563.91934101867,23032
2023,Qtr 3,September,21,37608.85745285972,23186
2023,Qtr 3,September,22,37651.98119798403,23221
2023,Qtr 3,September,23,37683.50167625738,23227
2023,Qtr 3,September,24,37713.28360869264,23237
2023,Qtr 3,September,25,37731.13435014119,23615
2023,Qtr 3,September,26,37776.64057074588,23645
2023,Qtr 3,September,27,37807.96347533257,23669
2023,Qtr 3,September,28,37848.16760939527,23786
2023,Qtr 3,September,29,37887.41400013565,23790
2023,Qtr 3,September,30,37915.94542400177,23879
2023,Qtr 4,October,1,37943.63518749506,23899
2023,Qtr 4,October,2,37960.27663614357,23937
2023,Qtr 4,October,3,38005.42092239887,23938
2023,Qtr 4,October,4,38037.17386204373,24034
2023,Qtr 4,October,5,38078.52687335891,24034
2023,Qtr 4,October,6,38119.55267994971,24036
2023,Qtr 4,October,7,38150.39349000391,24052
2023,Qtr 4,October,8,38180.81295128883,24113
2023,Qtr 4,October,9,38200.48900310623,24177
2023,Qtr 4,October,10,38248.85505878433,24221
2023,Qtr 4,October,11,38283.90025041635,24222
2023,Qtr 4,October,12,38328.50363431739,24342
2023,Qtr 4,October,13,38372.63294713893,24561
2023,Qtr 4,October,14,38406.33554182076,24629
2023,Qtr 4,October,15,38439.29272879048,24634
2023,Qtr 4,October,16,38461.11458145334,24652
2023,Qtr 4,October,17,38511.18259076374,24677
2023,Qtr 4,October,18,38547.45086646662,24705
2023,Qtr 4,October,19,38592.78076485773,24763
2023,Qtr 4,October,20,38637.13953026458,24797
2023,Qtr 4,October,21,38670.59059249197,24963
2023,Qtr 4,October,22,38702.84677397338,25017
2023,Qtr 4,October,23,38723.56350828386,25026
2023,Qtr 4,October,24,38772.17951032459,25184
2023,Qtr 4,October,25,38806.71566243028,25185
2023,Qtr 4,October,26,38850.10707200169,25333
2023,Qtr 4,October,27,38892.39897039023,25470
2023,Qtr 4,October,28,38923.73418208533,25514
2023,Qtr 4,October,29,38953.90350643178,25525
2023,Qtr 4,October,30,38972.63620107052,25594
2023,Qtr 4,October,31,39019.43809141399,25669
2023,Qtr 4,November,1,39052.38814841499,25771
2023,Qtr 4,November,2,39094.46855997126,25831
2023,Qtr 4,November,3,39135.75902515889,26043
2023,Qtr 4,November,4,39166.42304783851,26074
2023,Qtr 4,November,5,39196.25760605551,26086
2023,Qtr 4,November,6,39214.98340638384,26096
2023,Qtr 4,November,7,39262.08325274543,26100
2023,Qtr 4,November,8,39295.59936237215,26142
2023,Qtr 4,November,9,39338.46463022537,26175
2023,Qtr 4,November,10,39380.698533389,26191
2023,Qtr 4,November,11,39412.39540184856,26297
2023,Qtr 4,November,12,39443.27637103989,26418
2023,Qtr 4,November,13,39462.98215524235,26436
2023,Qtr 4,November,14,39510.91409435374,26443
2023,Qtr 4,November,15,39545.03422511974,26475
2023,Qtr 4,November,16,39588.19929437335,26698
2023,Qtr 4,November,17,39630.35932236831,26806
2023,Qtr 4,November,18,39661.54836198418,26843
2023,Qtr 4,November,19,39691.43869371992,
2023,Qtr 4,November,20,39709.63552746509,26949
2023,Qtr 4,November,21,39755.51960486195,26960
2023,Qtr 4,November,22,39787.04840566622,26997
2023,Qtr 4,November,23,39827.09084041831,27037
2023,Qtr 4,November,24,39865.62601567983,27047
2023,Qtr 4,November,25,39892.73370978687,27049
2023,Qtr 4,November,26,39918.14780539501,27097
2023,Qtr 4,November,27,39931.5497701022,27123
2023,Qtr 4,November,28,39972.40961255522,27129
2023,Qtr 4,November,29,39998.78506329355,27181
2023,Qtr 4,November,30,40033.65391935646,27319
2023,Qtr 4,December,1,40067.1102047848,27390
2023,Qtr 4,December,2,40089.35185804708,27441
2023,Qtr 4,December,3,40110.23127077991,27503
2023,Qtr 4,December,4,40119.5458499876,27505
2023,Qtr 4,December,5,40156.87611233335,27514
2023,Qtr 4,December,6,40180.38213901807,27518
2023,Qtr 4,December,7,40213.13340523173,27574
2023,Qtr 4,December,8,40245.3027048365,27661
2023,Qtr 4,December,9,40267.15194145939,27738
2023,Qtr 4,December,10,40288.58116046033,27884
2023,Qtr 4,December,11,40299.41803254246,27969
2023,Qtr 4,December,12,40339.25532376554,28004
2023,Qtr 4,December,13,40366.24719343223,28074
2023,Qtr 4,December,14,40403.43933337612,28228
2023,Qtr 4,December,15,40440.96365555374,
2023,Qtr 4,December,16,40469.02527257339,28325
2023,Qtr 4,December,17,40497.45310718504,28380
2023,Qtr 4,December,18,40515.99129239069,28412
2023,Qtr 4,December,19,40564.13883870516,28417
2023,Qtr 4,December,20,40599.94834447176,28670
2023,Qtr 4,December,21,40646.35869186763,28685
2023,Qtr 4,December,22,40693.39236141177,28739
2023,Qtr 4,December,23,40731.14503454287,28826
2023,Qtr 4,December,24,40769.33874647314,28862
2023,Qtr 4,December,25,40797.61568057916,
2023,Qtr 4,December,26,40855.38001592497,29045
2023,Qtr 4,December,27,40900.59854622207,29161
2023,Qtr 4,December,28,40956.13496422309,29185
2023,Qtr 4,December,29,41011.94840603445,29200
2023,Qtr 4,December,30,41058.08389792154,
2023,Qtr 4,December,31,41104.22595283149,29452
2024,Qtr 1,January,1,41139.99240522234,29460
2024,Qtr 1,January,2,41204.77590537548,29810
2024,Qtr 1,January,3,41256.54381287826,29824
2024,Qtr 1,January,4,41318.17141567008,29866
2024,Qtr 1,January,5,41379.63911142526,29891
2024,Qtr 1,January,6,41431.02124460874,29997
2024,Qtr 1,January,7,41482.03790400688,30141
2024,Qtr 1,January,8,41522.34683186149,30163
2024,Qtr 1,January,9,41591.38293128536,30196
2024,Qtr 1,January,10,41647.15617805055,30243
2024,Qtr 1,January,11,41712.58292836147,30414
2024,Qtr 1,January,12,41777.68132139934,30428
2024,Qtr 1,January,13,41832.55852686221,30531
2024,Qtr 1,January,14,41886.96119232647,30535
2024,Qtr 1,January,15,41930.56628320386,30876
2024,Qtr 1,January,16,42002.81983398471,30928
2024,Qtr 1,January,17,42061.73443830865,30953
2024,Qtr 1,January,18,42130.22047975253,30957
2024,Qtr 1,January,19,42198.28180097404,30964
2024,Qtr 1,January,20,42256.00354897385,31051
2024,Qtr 1,January,21,42313.10352798148,31117
2024,Qtr 1,January,22,42359.2242193628,31123
2024,Qtr 1,January,23,42433.7729449183,31193
2024,Qtr 1,January,24,42494.72095123275,31212
2024,Qtr 1,January,25,42564.93636115649,31237
2024,Qtr 1,January,26,42634.38163011314,31285
2024,Qtr 1,January,27,42693.10318286142,31302
2024,Qtr 1,January,28,42750.78449987993,31374
2024,Qtr 1,January,29,42797.03975223887,31501
2024,Qtr 1,January,30,42871.25540454343,31525
2024,Qtr 1,January,31,42931.39051239553,31653
2024,Qtr 1,February,1,43000.3106164619,31689
2024,Qtr 1,February,2,43067.98583549995,31703
2024,Qtr 1,February,3,43124.48080841898,31762
2024,Qtr 1,February,4,43179.5077396512,31801
2024,Qtr 1,February,5,43222.71964294952,31936
2024,Qtr 1,February,6,43293.55121078362,32041
2024,Qtr 1,February,7,43350.01805449541,32064
2024,Qtr 1,February,8,43415.04924661304,32189
2024,Qtr 1,February,9,43478.68380670497,32277
2024,Qtr 1,February,10,43531.0588284255,32303
2024,Qtr 1,February,11,43581.96055668541,32360
2024,Qtr 1,February,12,43621.11557014365,32428
2024,Qtr 1,February,13,43688.02955982325,32444
2024,Qtr 1,February,14,43740.78451423705,32501
2024,Qtr 1,February,15,43802.36930720201,32567
2024,Qtr 1,February,16,43862.87439203526,32685
2024,Qtr 1,February,17,43912.478357668,32731
2024,Qtr 1,February,18,43960.99770723282,32818
2024,Qtr 1,February,19,43998.17705803629,32904
2024,Qtr 1,February,20,44063.52728810908,33078
2024,Qtr 1,February,21,44115.12246365604,33099
2024,Qtr 1,February,22,44175.93055624184,33113
2024,Qtr 1,February,23,44236.00865431339,33132
2024,Qtr 1,February,24,44285.49041362967,33179
2024,Qtr 1,February,25,44334.13708456201,33205
2024,Qtr 1,February,26,44371.62928155628,33298
2024,Qtr 1,February,27,44437.40697624788,33348
2024,Qtr 1,February,28,44489.4684960142,33355
2024,Qtr 1,February,29,44550.70347697009,33410
2024,Qtr 1,March,1,44611.09041063775,33448
2024,Qtr 1,March,2,44660.68645990023,33471
2024,Qtr 1,March,3,44709.18081170895,33805
2024,Qtr 1,March,4,44746.18866193551,33956
2024,Qtr 1,March,5,44811.09324666391,33995
2024,Qtr 1,March,6,44861.84663927125,34047
2024,Qtr 1,March,7,44921.30420653498,34130
2024,Qtr 1,March,8,44979.42331563337,34152
2024,Qtr 1,March,9,45026.25393016105,34367
2024,Qtr 1,March,10,45071.49233622757,34511
2024,Qtr 1,March,11,45104.77507956776,34522
2024,Qtr 1,March,12,45165.52052596451,34553
2024,Qtr 1,March,13,45211.72877494279,34730
2024,Qtr 1,March,14,45266.31484295681,34881
2024,Qtr 1,March,15,45319.30574268875,34883
2024,Qtr 1,March,16,45360.82914214388,35028
2024,Qtr 1,March,17,45400.66489968698,35058
2024,Qtr 1,March,18,45428.53661896722,35068
2024,Qtr 1,March,19,45483.95070516102,35093
2024,Qtr 1,March,20,45524.99372571107,35167
2024,Qtr 1,March,21,45574.6630669459,35243
2024,Qtr 1,March,22,45623.06158807953,35330
2024,Qtr 1,March,23,45660.38402865373,35367
2024,Qtr 1,March,24,45696.46653327912,35425
2024,Qtr 1,March,25,45721.07649863676,
2024,Qtr 1,March,26,45773.75027663801,35479
2024,Qtr 1,March,27,45812.58957924764,35498
2024,Qtr 1,March,28,45860.59160722904,35578
2024,Qtr 1,March,29,45907.84362275976,35586
2024,Qtr 1,March,30,45944.50972739281,35816
2024,Qtr 1,March,31,45980.38120136975,35885
2024,Qtr 2,April,1,46005.1675882944,36077
2024,Qtr 2,April,2,46058.33602556602,36361
2024,Qtr 2,April,3,46097.9096209525,36640
2024,Qtr 2,April,4,46146.79984208637,36831
2024,Qtr 2,April,5,46195.00357458714,36950
2024,Qtr 2,April,6,46232.59253912055,37040
2024,Qtr 2,April,7,46269.26634737259,37044
2024,Qtr 2,April,8,46294.6463022711,37132
2024,Qtr 2,April,9,46348.11736382156,37150
2024,Qtr 2,April,10,46387.62900387238,37204
2024,Qtr 2,April,11,46436.02984375208,37224
2024,Qtr 2,April,12,46483.26666402615,37245
2024,Qtr 2,April,13,46519.37541857462,37267
2024,Qtr 2,April,14,46554.03548494109,37423
2024,Qtr 2,April,15,46576.8642197782,37440
2024,Qtr 2,April,16,46627.25921687645,37564
2024,Qtr 2,April,17,46663.19898057276,37591
2024,Qtr 2,April,18,46707.57691167879,37610
2024,Qtr 2,April,19,46750.39921202871,37670
2024,Qtr 2,April,20,46781.77436990484,37802
2024,Qtr 2,April,21,46811.46550070713,37861
2024,Qtr 2,April,22,46829.18266525822,37977
2024,Qtr 2,April,23,46874.42262640911,38106
2024,Qtr 2,April,24,46905.2668277081,38111
2024,Qtr 2,April,25,46944.71256797216,38152
2024,Qtr 2,April,26,46982.86805806185,38304
2024,Qtr 2,April,27,47009.93910348889,38383
2024,Qtr 2,April,28,47035.77876738763,38465
2024,Qtr 2,April,29,47050.17721286116,38487
2024,Qtr 2,April,30,47092.69925619727,38540
2024,Qtr 2,May,1,47121.48047768675,38640
2024,Qtr 2,May,2,47159.55691714337,38649
2024,Qtr 2,May,3,47197.05908241848,38675
2024,Qtr 2,May,4,47224.19804402601,38697
2024,Qtr 2,May,5,47250.81498652792,38808
2024,Qtr 2,May,6,47266.67141796262,38839
2024,Qtr 2,May,7,47311.28755717634,38847
2024,Qtr 2,May,8,47342.73972058268,38868
2024,Qtr 2,May,9,47383.99169741869,38989
2024,Qtr 2,May,10,47425.09079205286,39068
2024,Qtr 2,May,11,47456.15624648528,39141
2024,Qtr 2,May,12,47486.93134524435,39152
2024,Qtr 2,May,13,47507.07632906883,39159
2024,Qtr 2,May,14,47556.00955810068,39282
2024,Qtr 2,May,15,47591.70766508153,39387
2024,Qtr 2,May,16,47637.03960707895,39518
2024,Qtr 2,May,17,47681.96521663121,39592
2024,Qtr 2,May,18,47716.52589294972,39773
2024,Qtr 2,May,19,47750.39867019752,39849
2024,Qtr 2,May,20,47773.19073328087,39854
2024,Qtr 2,May,21,47824.28177681958,39860
2024,Qtr 2,May,22,47861.62491494806,39884
2024,Qtr 2,May,23,47908.08103081813,40087
2024,Qtr 2,May,24,47953.61716079564,40124
2024,Qtr 2,May,25,47988.29656201995,40151
2024,Qtr 2,May,26,48021.83172204387,40156
2024,Qtr 2,May,27,48043.87741570782,40217
2024,Qtr 2,May,28,48093.8712515966,40241
2024,Qtr 2,May,29,48129.83247297115,40272
